FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
180516;0900;1;;;
180516;1000;1;;;
180516;1100;1;;;
180516;1200;2;;;
180516;1300;3;;;
180516;1400;3;;;
180516;1500;2;;;
180516;1600;1;;;
180516;1700;1;;;
180516;1800;1;;;
180516;1900;1;;;
180516;2000;1;;;
180516;2100;1;;;
180516;2200;1;;;
180516;2300;1;;;
180517;0000;1;;;
180517;0100;1;;;
180517;0200;1;;;
180517;0300;1;;;
180517;0400;1;;;
180517;0500;1;;;
180517;0600;1;;;
180517;0700;1;;;
180517;0800;1;;;
180517;0900;3;;;
180517;1000;8;;;
180517;1100;14;;;
180517;1200;21;;;
180517;1300;25;;;
180517;1400;26;;;
180517;1500;28;;;
180517;1600;28;;;
180517;1700;14;;;
180517;1800;2;;;
180517;1900;1;;;
180517;2000;1;;;
180517;2100;1;;;
180517;2200;1;;;
180517;2300;1;;;
180518;0000;1;;;
180518;0100;1;;;
180518;0200;1;;;
180518;0300;1;;;
180518;0400;1;;;
180518;0500;1;;;
180518;0600;1;;;
180518;0700;1;;;
180518;0800;1;;;
180518;0900;4;;;
180518;1000;11;;;
180518;1100;17;;;
180518;1200;18;;;
180518;1300;21;;;
180518;1400;27;;;
180518;1500;29;;;
180518;1600;27;;;
180518;1700;12;;;
180518;1800;1;;;
180518;1900;1;;;
180518;2000;1;;;
180518;2100;1;;;
180518;2200;1;;;
180518;2300;1;;;
180519;0000;1;;;
180519;0100;1;;;
180519;0200;1;;;
180519;0300;1;;;
180519;0400;1;;;
180519;0500;1;;;
180519;0600;1;;;
180519;0700;1;;;
180519;0800;1;;;
180519;0900;4;;;
180519;1000;10;;;
180519;1100;14;;;
180519;1200;21;;;
180519;1300;25;;;
180519;1400;24;;;
180519;1500;27;;;
180519;1600;24;;;
180519;1700;8;;;
180519;1800;2;;;
180519;1900;2;;;
180519;2000;1;;;
180519;2100;2;;;
180519;2200;1;;;
180519;2300;1;;;
180520;0000;1;;;
180520;0100;1;;;
180520;0200;1;;;
180520;0300;1;;;
180520;0400;1;;;
180520;0500;1;;;
180520;0600;1;;;
180520;0700;1;;;
180520;0800;1;;;
180520;0900;5;;;
180520;1000;12;;;
180520;1100;21;;;
180520;1200;28;;;
180520;1300;35;;;
180520;1400;36;;;
180520;1500;40;;;
180520;1600;33;;;
180520;1700;24;;;
180520;1800;10;;;
180520;1900;3;;;
180520;2000;1;;;
180520;2100;2;;;
180520;2200;2;;;
180520;2300;1;;;
180521;0000;1;;;
180521;0100;1;;;
180521;0200;1;;;
180521;0300;1;;;
180521;0400;1;;;
180521;0500;1;;;
180521;0600;1;;;
180521;0700;1;;;
180521;0800;1;;;
180521;0900;5;;;
180521;1000;12;;;
180521;1100;19;;;
180521;1200;25;;;
180521;1300;31;;;
180521;1400;32;;;
180521;1500;35;;;
180521;1600;31;;;
180521;1700;21;;;
180521;1800;7;;;
180521;1900;2;;;
180521;2000;1;;;
180521;2100;1;;;
180521;2200;1;;;
180521;2300;1;;;
180522;0000;1;;;
180522;0100;1;;;
180522;0200;1;;;
180522;0300;1;;;
180522;0400;2;;;
180522;0500;1;;;
180522;0600;1;;;
180522;0700;1;;;
180522;0800;1;;;
180522;0900;3;;;
180522;1000;7;;;
180522;1100;11;;;
180522;1200;20;;;
180522;1300;28;;;
180522;1400;27;;;
180522;1500;22;;;
180522;1600;16;;;
180522;1700;9;;;
180522;1800;1;;;
180522;1900;1;;;
180522;2000;1;;;
180522;2100;1;;;
180522;2200;1;;;
180522;2300;1;;;
180523;0000;1;;;
180523;0100;1;;;
180523;0200;1;;;
180523;0300;1;;;
180523;0400;1;;;
180523;0500;1;;;
180523;0600;1;;;
180523;0700;1;;;
180523;0800;1;;;
180523;0900;2;;;
180523;1000;5;;;
180523;1100;12;;;
180523;1200;19;;;
180523;1300;25;;;
180523;1400;24;;;
180523;1500;24;;;
180523;1600;21;;;
180523;1700;5;;;
180523;1800;1;;;
180523;1900;1;;;
180523;2000;1;;;
180523;2100;1;;;
180523;2200;1;;;
180523;2300;1;;;
180524;0000;1;;;
180524;0100;1;;;
180524;0200;1;;;
180524;0300;1;;;
180524;0400;1;;;
180524;0500;1;;;
180524;0600;1;;;
180524;0700;1;;;
180524;0800;1;;;
180524;0900;2;;;
180524;1000;6;;;
180524;1100;10;;;
180524;1200;21;;;
180524;1300;20;;;
180524;1400;23;;;
180524;1500;20;;;
180524;1600;23;;;
180524;1700;6;;;
180524;1800;1;;;
180524;1900;1;;;
180524;2000;1;;;
180524;2100;1;;;
180524;2200;1;;;
180524;2300;1;;;
180525;0000;1;;;
180525;0100;1;;;
180525;0200;1;;;
180525;0300;1;;;
180525;0400;1;;;
180525;0500;1;;;
180525;0600;1;;;
180525;0700;1;;;
180525;0800;1;;;
180525;0900;2;;;
180525;1000;5;;;
180525;1100;10;;;
180525;1200;11;;;
180525;1300;12;;;
180525;1400;24;;;
180525;1500;28;;;
180525;1600;23;;;
180525;1700;4;;;
180525;1800;1;;;
180525;1900;1;;;
180525;2000;1;;;
180525;2100;1;;;
180525;2200;1;;;
180525;2300;1;;;
180526;0000;1;;;
180526;0100;1;;;
180526;0200;1;;;
180526;0300;1;;;
180526;0400;1;;;
180526;0500;1;;;
180526;0600;1;;;
180526;0700;1;;;
180526;0800;1;;;
180526;0900;1;;;
180526;1000;4;;;
180526;1100;7;;;
180526;1200;10;;;
180526;1300;11;;;
180526;1400;14;;;
180526;1500;19;;;
180526;1600;19;;;
180526;1700;14;;;
180526;1800;2;;;
180526;1900;2;;;
180526;2000;1;;;
180526;2100;1;;;
180526;2200;1;;;
180526;2300;1;;;
180527;0000;1;;;
180527;0100;1;;;
180527;0200;1;;;
180527;0300;1;;;
180527;0400;1;;;
180527;0500;1;;;
180527;0600;1;;;
180527;0700;1;;;
180527;0800;1;;;
180527;0900;4;;;
180527;1000;15;;;
180527;1100;27;;;
180527;1200;31;;;
180527;1300;34;;;
180527;1400;33;;;
180527;1500;32;;;
180527;1600;30;;;
180527;1700;13;;;
180527;1800;1;;;
180527;1900;1;;;
180527;2000;1;;;
180527;2100;1;;;
180527;2200;1;;;
180527;2300;1;;;
180528;0000;1;;;
180528;0100;1;;;
180528;0200;1;;;
180528;0300;1;;;
180528;0400;1;;;
180528;0500;1;;;
180528;0600;1;;;
180528;0700;1;;;
180528;0800;1;;;
180528;0900;1;;;
180528;1000;1;;;
180528;1100;;;;
180528;1200;;;;
180528;1300;;;;
180528;1400;;;;
180528;1500;;;;
180528;1600;;;;
180528;1700;;;;
180528;1800;1;;;
180528;1900;1;;;
180528;2000;1;;;
180528;2100;1;;;
180528;2200;1;;;
180528;2300;1;;;
180529;0000;1;;;
180529;0100;1;;;
180529;0200;1;;;
180529;0300;1;;;
180529;0400;1;;;
180529;0500;2;;;
180529;0600;2;;;
180529;0700;5;;;
180529;0800;8;;;
180529;0900;1;;;
180529;1000;1;;;
180529;1100;6;;;
180529;1200;3;;;
180529;1300;3;;;
180529;1400;2;;;
180529;1500;6;;;
180529;1600;1;;;
180529;1700;1;;;
180529;1800;1;;;
180529;1900;1;;;
180529;2000;1;;;
180529;2100;1;;;
180529;2200;1;;;
180529;2300;1;;;
180530;0000;1;;;
180530;0100;1;;;
180530;0200;1;;;
180530;0300;1;;;
180530;0400;1;;;
180530;0500;1;;;
180530;0600;1;;;
180530;0700;1;;;
180530;0800;1;;;
180530;0900;1;;;
180530;1000;2;;;
180530;1100;2;;;
180530;1200;2;;;
180530;1300;1;;;
180530;1400;4;;;
180530;1500;3;;;
180530;1600;3;;;
180530;1700;2;;;
180530;1800;5;;;
180530;1900;2;;;
180530;2000;1;;;
180530;2100;1;;;
180530;2200;1;;;
180530;2300;1;;;
180531;0000;2;;;
180531;0100;3;;;
180531;0200;4;;;
180531;0300;5;;;
180531;0400;5;;;
180531;0500;8;;;
180531;0600;5;;;
180531;0700;1;;;
180531;0800;2;;;
180531;0900;2;;;
180531;1000;4;;;
180531;1100;8;;;
180531;1200;12;;;
180531;1300;15;;;
180531;1400;15;;;
180531;1500;15;;;
180531;1600;13;;;
180531;1700;9;;;
180531;1800;4;;;
180531;1900;2;;;
180531;2000;1;;;
180531;2100;1;;;
180531;2200;1;;;
180531;2300;1;;;
180601;0000;1;;;
180601;0100;1;;;
180601;0200;1;;;
180601;0300;1;;;
180601;0400;1;;;
180601;0500;1;;;
180601;0600;1;;;
180601;0700;1;;;
180601;0800;1;;;
180601;0900;3;;;
180601;1000;7;;;
180601;1100;9;;;
180601;1200;13;;;
180601;1300;14;;;
180601;1400;14;;;
180601;1500;13;;;
180601;1600;15;;;
180601;1700;4;;;
180601;1800;1;;;
180601;1900;1;;;
180601;2000;1;;;
180601;2100;1;;;
180601;2200;1;;;
180601;2300;1;;;
180602;0000;1;;;
180602;0100;1;;;
180602;0200;1;;;
180602;0300;1;;;
180602;0400;1;;;
180602;0500;1;;;
180602;0600;1;;;
180602;0700;1;;;
180602;0800;1;;;
180602;0900;2;;;
180602;1000;4;;;
180602;1100;8;;;
180602;1200;12;;;
180602;1300;14;;;
180602;1400;19;;;
180602;1500;16;;;
180602;1600;11;;;
180602;1700;4;;;
180602;1800;1;;;
180602;1900;2;;;
180602;2000;2;;;
180602;2100;2;;;
180602;2200;2;;;
180602;2300;2;;;
180603;0000;1;;;
180603;0100;4;;;
180603;0200;10;;;
180603;0300;14;;;
180603;0400;15;;;
180603;0500;16;;;
180603;0600;18;;;
180603;0700;13;;;
180603;0800;6;;;
180603;0900;8;;;
180603;1000;15;;;
180603;1100;19;;;
180603;1200;21;;;
180603;1300;24;;;
180603;1400;25;;;
180603;1500;27;;;
180603;1600;25;;;
180603;1700;16;;;
180603;1800;2;;;
180603;1900;1;;;
180603;2000;1;;;
180603;2100;1;;;
180603;2200;1;;;
180603;2300;1;;;
180604;0000;1;;;
180604;0100;1;;;
180604;0200;1;;;
180604;0300;1;;;
180604;0400;1;;;
180604;0500;1;;;
180604;0600;1;;;
180604;0700;1;;;
180604;0800;1;;;
180604;0900;1;;;
180604;1000;1;;;
180604;1100;1;;;
180604;1200;2;;;
180604;1300;2;;;
180604;1400;2;;;
180604;1500;2;;;
180604;1600;1;;;
180604;1700;1;;;
180604;1800;1;;;
180604;1900;1;;;
180604;2000;1;;;
180604;2100;1;;;
180604;2200;1;;;
180604;2300;1;;;
180605;0000;1;;;
180605;0100;1;;;
180605;0200;1;;;
180605;0300;1;;;
180605;0400;1;;;
180605;0500;1;;;
180605;0600;1;;;
180605;0700;1;;;
180605;0800;1;;;
180605;0900;1;;;
180605;1000;1;;;
180605;1100;1;;;
180605;1200;1;;;
180605;1300;1;;;
180605;1400;1;;;
180605;1500;1;;;
180605;1600;1;;;
180605;1700;1;;;
180605;1800;1;;;
180605;1900;1;;;
180605;2000;1;;;
180605;2100;1;;;
180605;2200;1;;;
180605;2300;1;;;
180606;0000;1;;;
180606;0100;1;;;
180606;0200;1;;;
180606;0300;1;;;
180606;0400;1;;;
180606;0500;1;;;
180606;0600;1;;;
180606;0700;1;;;
180606;0800;1;;;
180606;0900;1;;;
180606;1000;3;;;
180606;1100;5;;;
180606;1200;9;;;
180606;1300;12;;;
180606;1400;16;;;
180606;1500;17;;;
180606;1600;8;;;
180606;1700;1;;;
180606;1800;1;;;
180606;1900;1;;;
180606;2000;1;;;
180606;2100;1;;;
180606;2200;1;;;
180606;2300;1;;;
180607;0000;1;;;
180607;0100;1;;;
180607;0200;1;;;
180607;0300;1;;;
180607;0400;1;;;
180607;0500;1;;;
180607;0600;1;;;
180607;0700;1;;;
180607;0800;1;;;
180607;0900;1;;;
180607;1000;4;;;
180607;1100;7;;;
180607;1200;9;;;
180607;1300;13;;;
180607;1400;14;;;
180607;1500;19;;;
180607;1600;10;;;
180607;1700;2;;;
180607;1800;1;;;
180607;1900;1;;;
180607;2000;2;;;
180607;2100;1;;;
180607;2200;1;;;
180607;2300;1;;;
180608;0000;1;;;
180608;0100;1;;;
180608;0200;1;;;
180608;0300;1;;;
180608;0400;1;;;
180608;0500;1;;;
180608;0600;1;;;
180608;0700;1;;;
180608;0800;1;;;
180608;0900;1;;;
180608;1000;3;;;
180608;1100;8;;;
180608;1200;12;;;
180608;1300;13;;;
180608;1400;8;;;
180608;1500;8;;;
180608;1600;4;;;
180608;1700;1;;;
180608;1800;1;;;
180608;1900;1;;;
180608;2000;1;;;
180608;2100;1;;;
180608;2200;1;;;
180608;2300;1;;;
180609;0000;1;;;
180609;0100;1;;;
180609;0200;1;;;
180609;0300;1;;;
180609;0400;1;;;
180609;0500;1;;;
180609;0600;1;;;
180609;0700;1;;;
180609;0800;1;;;
180609;0900;1;;;
180609;1000;1;;;
180609;1100;2;;;
180609;1200;3;;;
180609;1300;6;;;
180609;1400;9;;;
180609;1500;7;;;
180609;1600;2;;;
180609;1700;6;;;
180609;1800;7;;;
180609;1900;12;;;
180609;2000;15;;;
180609;2100;17;;;
180609;2200;17;;;
180609;2300;20;;;
180610;0000;16;;;
180610;0100;22;;;
180610;0200;17;;;
180610;0300;17;;;
180610;0400;10;;;
180610;0500;2;;;
180610;0600;8;;;
180610;0700;3;;;
180610;0800;2;;;
180610;0900;3;;;
180610;1000;12;;;
180610;1100;19;;;
180610;1200;26;;;
180610;1300;20;;;
180610;1400;22;;;
180610;1500;17;;;
180610;1600;16;;;
180610;1700;13;;;
180610;1800;5;;;
180610;1900;7;;;
180610;2000;4;;;
180610;2100;7;;;
180610;2200;2;;;
180610;2300;7;;;
180611;0000;18;;;
180611;0100;21;;;
180611;0200;21;;;
180611;0300;21;;;
180611;0400;21;;;
180611;0500;24;;;
180611;0600;13;;;
180611;0700;6;;;
180611;0800;3;;;
180611;0900;7;;;
180611;1000;13;;;
180611;1100;16;;;
180611;1200;19;;;
180611;1300;19;;;
180611;1400;16;;;
180611;1500;13;;;
180611;1600;11;;;
180611;1700;13;;;
180611;1800;5;;;
180611;1900;1;;;
180611;2000;1;;;
180611;2100;1;;;
180611;2200;1;;;
180611;2300;1;;;
180612;0000;1;;;
180612;0100;1;;;
180612;0200;1;;;
180612;0300;1;;;
180612;0400;1;;;
180612;0500;1;;;
180612;0600;1;;;
180612;0700;1;;;
180612;0800;1;;;
180612;0900;2;;;
180612;1000;5;;;
180612;1100;8;;;
180612;1200;9;;;
180612;1300;13;;;
180612;1400;12;;;
180612;1500;11;;;
180612;1600;7;;;
180612;1700;2;;;
180612;1800;1;;;
180612;1900;1;;;
180612;2000;1;;;
180612;2100;1;;;
180612;2200;1;;;
180612;2300;1;;;
180613;0000;1;;;
180613;0100;1;;;
180613;0200;1;;;
180613;0300;1;;;
180613;0400;1;;;
180613;0500;1;;;
180613;0600;1;;;
180613;0700;1;;;
180613;0800;1;;;
180613;0900;2;;;
180613;1000;4;;;
180613;1100;9;;;
180613;1200;11;;;
180613;1300;10;;;
180613;1400;9;;;
180613;1500;;;;
180613;1600;;;;
180613;1700;5;;;
180613;1800;7;;;
180613;1900;4;;;
180613;2000;5;;;
180613;2100;6;;;
180613;2200;6;;;
180613;2300;5;;;
180614;0000;4;;;
180614;0100;3;;;
180614;0200;3;;;
180614;0300;3;;;
180614;0400;3;;;
180614;0500;1;;;
180614;0600;1;;;
180614;0700;1;;;
180614;0800;1;;;
180614;0900;1;;;
180614;1000;2;;;
180614;1100;4;;;
180614;1200;8;;;
180614;1300;11;;;
180614;1400;9;;;
180614;1500;6;;;
180614;1600;2;;;
180614;1700;1;;;
180614;1800;1;;;
180614;1900;1;;;
180614;2000;1;;;
180614;2100;1;;;
180614;2200;1;;;
180614;2300;1;;;
180615;0000;1;;;
180615;0100;1;;;
180615;0200;1;;;
180615;0300;1;;;
180615;0400;1;;;
180615;0500;1;;;
180615;0600;1;;;
180615;0700;1;;;
180615;0800;1;;;
180615;0900;1;;;
180615;1000;1;;;
180615;1100;1;;;
180615;1200;3;;;
180615;1300;4;;;
180615;1400;3;;;
180615;1500;3;;;
180615;1600;2;;;
180615;1700;1;;;
180615;1800;1;;;
180615;1900;1;;;
180615;2000;1;;;
180615;2100;1;;;
180615;2200;1;;;
180615;2300;1;;;
180616;0000;1;;;
180616;0100;1;;;
180616;0200;1;;;
180616;0300;1;;;
180616;0400;1;;;
180616;0500;1;;;
180616;0600;1;;;
180616;0700;1;;;
180616;0800;1;;;
180616;0900;1;;;
180616;1000;1;;;
180616;1100;5;;;
180616;1200;10;;;
180616;1300;13;;;
180616;1400;11;;;
180616;1500;12;;;
180616;1600;8;;;
180616;1700;1;;;
180616;1800;1;;;
180616;1900;1;;;
180616;2000;1;;;
180616;2100;1;;;
180616;2200;1;;;
180616;2300;1;;;
180617;0000;1;;;
180617;0100;1;;;
180617;0200;1;;;
180617;0300;1;;;
180617;0400;1;;;
180617;0500;1;;;
180617;0600;1;;;
180617;0700;1;;;
180617;0800;1;;;
180617;0900;1;;;
180617;1000;4;;;
180617;1100;9;;;
180617;1200;14;;;
180617;1300;21;;;
180617;1400;22;;;
180617;1500;26;;;
180617;1600;23;;;
180617;1700;5;;;
180617;1800;1;;;
180617;1900;1;;;
180617;2000;1;;;
180617;2100;1;;;
180617;2200;1;;;
180617;2300;1;;;
180618;0000;1;;;
180618;0100;1;;;
180618;0200;1;;;
180618;0300;1;;;
180618;0400;1;;;
180618;0500;1;;;
180618;0600;1;;;
180618;0700;1;;;
180618;0800;1;;;
180618;0900;1;;;
180618;1000;3;;;
180618;1100;8;;;
180618;1200;9;;;
180618;1300;10;;;
180618;1400;9;;;
180618;1500;12;;;
180618;1600;7;;;
180618;1700;1;;;
180618;1800;1;;;
180618;1900;1;;;
180618;2000;1;;;
180618;2100;1;;;
180618;2200;1;;;
180618;2300;1;;;
180619;0000;1;;;
180619;0100;1;;;
180619;0200;1;;;
180619;0300;1;;;
180619;0400;1;;;
180619;0500;1;;;
180619;0600;1;;;
180619;0700;1;;;
180619;0800;1;;;
180619;0900;1;;;
180619;1000;1;;;
180619;1100;2;;;
180619;1200;5;;;
180619;1300;10;;;
180619;1400;8;;;
180619;1500;6;;;
180619;1600;4;;;
180619;1700;1;;;
180619;1800;1;;;
180619;1900;1;;;
180619;2000;1;;;
180619;2100;1;;;
180619;2200;1;;;
180619;2300;1;;;
180620;0000;1;;;
180620;0100;1;;;
180620;0200;1;;;
180620;0300;1;;;
180620;0400;1;;;
180620;0500;1;;;
180620;0600;1;;;
180620;0700;1;;;
180620;0800;1;;;
180620;0900;1;;;
180620;1000;1;;;
180620;1100;3;;;
180620;1200;5;;;
180620;1300;9;;;
180620;1400;16;;;
180620;1500;14;;;
180620;1600;14;;;
180620;1700;3;;;
180620;1800;1;;;
180620;1900;1;;;
180620;2000;1;;;
180620;2100;1;;;
180620;2200;1;;;
180620;2300;1;;;
180621;0000;1;;;
180621;0100;1;;;
180621;0200;1;;;
180621;0300;1;;;
180621;0400;1;;;
180621;0500;1;;;
180621;0600;1;;;
180621;0700;1;;;
180621;0800;1;;;
180621;0900;1;;;
180621;1000;3;;;
180621;1100;5;;;
180621;1200;5;;;
180621;1300;6;;;
180621;1400;8;;;
180621;1500;9;;;
180621;1600;6;;;
180621;1700;1;;;
180621;1800;1;;;
180621;1900;1;;;
180621;2000;1;;;
180621;2100;1;;;
180621;2200;1;;;
180621;2300;1;;;
180622;0000;1;;;
180622;0100;1;;;
180622;0200;1;;;
180622;0300;1;;;
180622;0400;1;;;
180622;0500;1;;;
180622;0600;1;;;
180622;0700;1;;;
180622;0800;1;;;
180622;0900;1;;;
180622;1000;2;;;
180622;1100;4;;;
180622;1200;6;;;
180622;1300;11;;;
180622;1400;9;;;
180622;1500;10;;;
180622;1600;8;;;
180622;1700;4;;;
180622;1800;1;;;
180622;1900;1;;;
180622;2000;1;;;
180622;2100;1;;;
180622;2200;1;;;
180622;2300;1;;;
180623;0000;1;;;
180623;0100;1;;;
180623;0200;1;;;
180623;0300;1;;;
180623;0400;1;;;
180623;0500;1;;;
180623;0600;1;;;
180623;0700;1;;;
180623;0800;1;;;
180623;0900;1;;;
180623;1000;1;;;
180623;1100;1;;;
180623;1200;1;;;
180623;1300;1;;;
180623;1400;2;;;
180623;1500;2;;;
180623;1600;1;;;
180623;1700;1;;;
180623;1800;1;;;
180623;1900;1;;;
180623;2000;1;;;
180623;2100;1;;;
180623;2200;1;;;
180623;2300;1;;;
180624;0000;1;;;
180624;0100;1;;;
180624;0200;1;;;
180624;0300;1;;;
180624;0400;1;;;
180624;0500;1;;;
180624;0600;1;;;
180624;0700;1;;;
180624;0800;1;;;
180624;0900;1;;;
180624;1000;1;;;
180624;1100;2;;;
180624;1200;6;;;
180624;1300;8;;;
180624;1400;14;;;
180624;1500;17;;;
180624;1600;14;;;
180624;1700;8;;;
180624;1800;1;;;
180624;1900;1;;;
180624;2000;1;;;
180624;2100;1;;;
180624;2200;1;;;
180624;2300;1;;;
180625;0000;1;;;
180625;0100;1;;;
180625;0200;1;;;
180625;0300;1;;;
180625;0400;1;;;
180625;0500;1;;;
180625;0600;1;;;
180625;0700;1;;;
180625;0800;1;;;
180625;0900;1;;;
180625;1000;1;;;
180625;1100;1;;;
180625;1200;4;;;
180625;1300;9;;;
180625;1400;10;;;
180625;1500;3;;;
180625;1600;2;;;
180625;1700;1;;;
180625;1800;1;;;
180625;1900;1;;;
180625;2000;1;;;
180625;2100;1;;;
180625;2200;1;;;
180625;2300;1;;;
180626;0000;1;;;
180626;0100;1;;;
180626;0200;1;;;
180626;0300;1;;;
180626;0400;1;;;
180626;0500;1;;;
180626;0600;1;;;
180626;0700;1;;;
180626;0800;1;;;
180626;0900;1;;;
180626;1000;1;;;
180626;1100;3;;;
180626;1200;4;;;
180626;1300;3;;;
180626;1400;2;;;
180626;1500;1;;;
180626;1600;1;;;
180626;1700;1;;;
180626;1800;1;;;
180626;1900;1;;;
180626;2000;1;;;
180626;2100;1;;;
180626;2200;1;;;
180626;2300;1;;;
180627;0000;1;;;
180627;0100;1;;;
180627;0200;1;;;
180627;0300;1;;;
180627;0400;1;;;
180627;0500;1;;;
180627;0600;1;;;
180627;0700;1;;;
180627;0800;1;;;
180627;0900;1;;;
180627;1000;2;;;
180627;1100;4;;;
180627;1200;;;;
180627;1300;10;;;
180627;1400;14;;;
180627;1500;10;;;
180627;1600;11;;;
180627;1700;6;;;
180627;1800;1;;;
180627;1900;1;;;
180627;2000;1;;;
180627;2100;1;;;
180627;2200;1;;;
180627;2300;1;;;
180628;0000;1;;;
180628;0100;1;;;
180628;0200;1;;;
180628;0300;1;;;
180628;0400;1;;;
180628;0500;1;;;
180628;0600;1;;;
180628;0700;1;;;
180628;0800;1;;;
180628;0900;1;;;
180628;1000;1;;;
180628;1100;1;;;
180628;1200;1;;;
180628;1300;1;;;
180628;1400;1;;;
180628;1500;9;;;
180628;1600;7;;;
180628;1700;3;;;
180628;1800;2;;;
180628;1900;1;;;
180628;2000;1;;;
180628;2100;1;;;
180628;2200;1;;;
180628;2300;1;;;
180629;0000;1;;;
180629;0100;1;;;
180629;0200;1;;;
180629;0300;1;;;
180629;0400;1;;;
180629;0500;1;;;
180629;0600;1;;;
180629;0700;1;;;
180629;0800;1;;;
180629;0900;1;;;
180629;1000;3;;;
180629;1100;4;;;
180629;1200;6;;;
180629;1300;9;;;
180629;1400;9;;;
180629;1500;8;;;
180629;1600;5;;;
180629;1700;1;;;
180629;1800;1;;;
180629;1900;1;;;
180629;2000;1;;;
180629;2100;1;;;
180629;2200;1;;;
180629;2300;1;;;
180630;0000;1;;;
180630;0100;1;;;
180630;0200;1;;;
180630;0300;1;;;
180630;0400;1;;;
180630;0500;1;;;
180630;0600;1;;;
180630;0700;1;;;
180630;0800;1;;;
180630;0900;1;;;
180630;1000;2;;;
180630;1100;5;;;
180630;1200;6;;;
180630;1300;4;;;
180630;1400;4;;;
180630;1500;3;;;
180630;1600;2;;;
180630;1700;1;;;
180630;1800;1;;;
180630;1900;1;;;
180630;2000;1;;;
180630;2100;1;;;
180630;2200;1;;;
180630;2300;1;;;
180701;0000;1;;;
180701;0100;1;;;
180701;0200;1;;;
180701;0300;1;;;
180701;0400;1;;;
180701;0500;1;;;
180701;0600;1;;;
180701;0700;1;;;
180701;0800;1;;;
180701;0900;1;;;
180701;1000;1;;;
180701;1100;1;;;
180701;1200;1;;;
180701;1300;1;;;
180701;1400;2;;;
180701;1500;1;;;
180701;1600;1;;;
180701;1700;1;;;
180701;1800;1;;;
180701;1900;1;;;
180701;2000;1;;;
180701;2100;1;;;
180701;2200;1;;;
180701;2300;1;;;
180702;0000;1;;;
180702;0100;1;;;
180702;0200;1;;;
180702;0300;1;;;
180702;0400;1;;;
180702;0500;1;;;
180702;0600;1;;;
180702;0700;1;;;
180702;0800;1;;;
180702;0900;1;;;
180702;1000;2;;;
180702;1100;4;;;
180702;1200;9;;;
180702;1300;10;;;
180702;1400;11;;;
180702;1500;7;;;
180702;1600;3;;;
180702;1700;1;;;
180702;1800;1;;;
180702;1900;1;;;
180702;2000;1;;;
180702;2100;1;;;
180702;2200;1;;;
180702;2300;1;;;
180703;0000;1;;;
180703;0100;1;;;
180703;0200;1;;;
180703;0300;1;;;
180703;0400;1;;;
180703;0500;1;;;
180703;0600;1;;;
180703;0700;1;;;
180703;0800;1;;;
180703;0900;1;;;
180703;1000;1;;;
180703;1100;3;;;
180703;1200;8;;;
180703;1300;6;;;
180703;1400;5;;;
180703;1500;4;;;
180703;1600;2;;;
180703;1700;1;;;
180703;1800;1;;;
180703;1900;1;;;
180703;2000;1;;;
180703;2100;1;;;
180703;2200;1;;;
180703;2300;1;;;
180704;0000;1;;;
180704;0100;1;;;
180704;0200;1;;;
180704;0300;1;;;
180704;0400;1;;;
180704;0500;1;;;
180704;0600;1;;;
180704;0700;1;;;
180704;0800;1;;;
180704;0900;1;;;
180704;1000;1;;;
180704;1100;2;;;
180704;1200;1;;;
180704;1300;10;;;
180704;1400;9;;;
180704;1500;7;;;
180704;1600;5;;;
180704;1700;1;;;
180704;1800;;;;
180704;1900;1;;;
180704;2000;1;;;
180704;2100;1;;;
180704;2200;1;;;
180704;2300;1;;;
180705;0000;1;;;
180705;0100;1;;;
180705;0200;2;;;
180705;0300;1;;;
180705;0400;2;;;
180705;0500;7;;;
180705;0600;1;;;
180705;0700;1;;;
180705;0800;1;;;
180705;0900;1;;;
180705;1000;2;;;
180705;1100;2;;;
180705;1200;4;;;
180705;1300;3;;;
180705;1400;4;;;
180705;1500;4;;;
180705;1600;13;;;
180705;1700;13;;;
180705;1800;11;;;
180705;1900;15;;;
180705;2000;3;;;
180705;2100;1;;;
180705;2200;1;;;
180705;2300;1;;;
180706;0000;1;;;
180706;0100;1;;;
180706;0200;1;;;
180706;0300;1;;;
180706;0400;1;;;
180706;0500;1;;;
180706;0600;3;;;
180706;0700;10;;;
180706;0800;6;;;
180706;0900;1;;;
180706;1000;2;;;
180706;1100;3;;;
180706;1200;3;;;
180706;1300;5;;;
180706;1400;9;;;
180706;1500;8;;;
180706;1600;5;;;
180706;1700;2;;;
180706;1800;1;;;
180706;1900;1;;;
180706;2000;1;;;
180706;2100;1;;;
180706;2200;1;;;
180706;2300;1;;;
180707;0000;1;;;
180707;0100;1;;;
180707;0200;1;;;
180707;0300;1;;;
180707;0400;1;;;
180707;0500;1;;;
180707;0600;1;;;
180707;0700;1;;;
180707;0800;1;;;
180707;0900;1;;;
180707;1000;4;;;
180707;1100;9;;;
180707;1200;13;;;
180707;1300;14;;;
180707;1400;16;;;
180707;1500;17;;;
180707;1600;12;;;
180707;1700;4;;;
180707;1800;1;;;
180707;1900;1;;;
180707;2000;1;;;
180707;2100;1;;;
180707;2200;1;;;
180707;2300;1;;;
180708;0000;1;;;
180708;0100;1;;;
180708;0200;1;;;
180708;0300;1;;;
180708;0400;1;;;
180708;0500;1;;;
